;account_id;alltime_sum_trans_amount_by_account_id;alltime_mean_trans_amount_by_account_id;alltime_total_nbr_trans;mean_trans_amount_of Household;mean_trans_amount_of Insurance payment;mean_trans_amount_of Interest credited;mean_trans_amount_of Loan payment;mean_trans_amount_of Old-age pension;mean_trans_amount_of Payment for statement;mean_trans_amount_of Sanction interest if negative balance;mean_trans_amount_of Unknown_Transaction_Type_x;nbr_trans Household;nbr_trans Insurance payment;nbr_trans Interest credited;nbr_trans Loan payment;nbr_trans Old-age pension;nbr_trans Payment for statement;nbr_trans Sanction interest if negative balance;nbr_trans Unknown_Transaction_Type_x;mean_trans_amount_of Credit;mean_trans_amount_of Unknown_Transaction_Type_y;mean_trans_amount_of Withdrawal;nbr_trans Credit;nbr_trans Unknown_Transaction_Type_y;nbr_trans Withdrawal;1yr_sum_trans_amount_by_account_id;1yr_mean_trans_amount_by_account_id;1yr_total_nbr_trans;3yr_sum_trans_amount_by_account_id;3yr_mean_trans_amount_by_account_id;3yr_total_nbr_trans;trans_ratio_98_97;trans_ratio_97_96
3244;3422;1682105.3000000005;9503.419774011303;177.0;9212.0;;161.5909090909091;;;14.600000000000007;;16118.5;28.0;;33.0;;;28.0;;88.0;12450.152173913042;;7620.785185185181;69.0;;108.0;626380.1999999997;9348.95820895522;67.0;1682105.3000000005;9503.419774011303;177.0;1.0124887255234751;
3245;3423;188780.00000000003;2776.1764705882356;68.0;1110.0;;90.86428571428573;;;14.599999999999998;;4927.402777777777;9.0;;14.0;;;9.0;;36.0;3156.6749999999993;;2437.9555555555553;32.0;;36.0;164263.7;2649.4145161290326;62.0;188780.00000000003;2776.1764705882356;68.0;6.700183143459658;
3246;3424;4697002.300000001;8357.655338078293;562.0;4979.0;1463.0;236.49154929577458;;;14.600000000000016;;14270.866220735787;64.0;64.0;71.0;;;64.0;;299.0;13093.71530054645;14726.51282051282;5077.995294117653;183.0;39.0;340.0;1079200.9;9722.53063063063;111.0;2696837.8000000017;8643.710897435903;312.0;1.6548582285119324;0.8551170575227736
3247;3425;486715.5999999994;1644.3094594594575;296.0;2646.0;;146.95000000000002;;;14.600000000000014;;2358.2550335570468;48.0;;52.0;;;47.0;;149.0;2036.89925925926;;1315.1192546583864;135.0;;161.0;119714.40000000002;1710.2057142857145;70.0;347440.49999999994;1608.520833333333;216.0;1.0872886990071169;1.0210604214309957
3248;3426;1614558.2999999998;8365.587046632123;193.0;13088.0;;200.0448275862069;;;30.0;;11154.525862068966;24.0;;29.0;;;24.0;;116.0;12712.898484848485;13471.875;5611.193277310925;66.0;8.0;119.0;657158.2000000002;7823.311904761907;84.0;1614558.2999999998;8365.587046632123;193.0;0.9158385340299838;
3249;3427;1370960.7000000002;9390.14178082192;146.0;9843.0;;218.10357142857143;;;14.600000000000003;;15807.347222222223;23.0;;28.0;;;23.0;;72.0;12683.3775862069;;7219.599999999997;58.0;;88.0;593062.1;8985.789393939394;66.0;1370960.7000000002;9390.14178082192;146.0;0.9689319109878446;
3250;3428;425409.9999999999;5251.975308641974;81.0;;;142.75294117647059;;;14.599999999999996;;8130.923076923077;;;17.0;;;12.0;;52.0;5979.866666666667;;4576.076190476192;39.0;;42.0;313217.2;5051.890322580645;62.0;425409.9999999999;5251.975308641974;81.0;2.79177629937037;
3251;3429;769911.3999999991;1984.3077319587605;388.0;538.0;;138.0421052631579;;6664.0;14.600000000000014;;2060.9316770186338;55.0;;57.0;;60.0;55.0;;161.0;3459.3932203389827;;1339.6407407407398;118.0;;270.0;154096.40000000005;2054.618666666667;75.0;480926.8999999996;1995.5473029045627;241.0;0.9384568631666261;1.0352497842203783
3252;3430;236881.8000000001;1836.2930232558147;129.0;2426.0;;107.59200000000001;;;14.6;;2896.5625;20.0;;25.0;;;20.0;;64.0;2172.5727272727277;;1484.0000000000005;66.0;;63.0;126781.90000000002;1864.4397058823533;68.0;236881.8000000001;1836.2930232558147;129.0;1.1989557760469662;
3253;3431;1216649.5;8333.215753424658;146.0;8649.0;;155.10370370370376;;;14.600000000000001;;13692.074324324325;23.0;;27.0;;;22.0;;74.0;10937.56666666667;;6665.2606741573;57.0;;89.0;550769.7;7649.579166666666;72.0;1216649.5;8333.215753424658;146.0;0.9814004756526056;
3254;3432;342400.3999999999;2180.894267515923;157.0;2734.0;;71.01333333333334;;;14.600000000000005;;3526.688311688312;25.0;;30.0;;;25.0;;77.0;2449.9369863013703;;1947.0833333333344;73.0;;84.0;119398.70000000003;1925.7854838709682;62.0;342400.3999999999;2180.894267515923;157.0;0.7724236576405111;
3255;3433;129656.30000000003;1683.8480519480524;77.0;2303.0;;62.69444444444444;;4142.0;14.599999999999996;;1538.5714285714287;14.0;;18.0;;18.0;13.0;;14.0;2059.0405405405404;;1336.7949999999996;37.0;;40.0;97144.4;1646.515254237288;59.0;129656.30000000003;1683.8480519480524;77.0;2.9879644068787123;
3256;3434;174926.0000000001;1060.1575757575763;165.0;;;62.311111111111124;;;14.600000000000005;;1543.4285714285713;;;27.0;;;26.0;;112.0;1597.4474576271184;;761.1;59.0;;106.0;76950.8;1083.8140845070423;71.0;174926.0000000001;1060.1575757575763;165.0;1.1269459569495015;
3257;3435;595637.4999999993;1884.9287974683523;316.0;3090.0;;85.71060606060605;;4635.0;14.600000000000016;;1501.639344262295;62.0;;66.0;;66.0;61.0;;61.0;2344.112030075188;;1551.2054644808748;133.0;;183.0;111445.20000000003;1888.9016949152547;59.0;339845.1999999999;1898.5765363128485;179.0;0.9845330223682817;0.9989392514044769
3258;3436;262424.0000000002;1457.9111111111122;180.0;2243.0;;99.20526315789475;;;14.60000000000001;;2580.2985074626868;38.0;;38.0;;;37.0;;67.0;1793.824691358025;;1183.072727272728;81.0;;99.0;83831.4;1496.9892857142856;56.0;234757.80000000013;1431.4500000000007;164.0;1.0611193527318017;2.855571057825072
3259;3437;2971875.400000001;15724.20846560847;189.0;478.0;;253.78260869565213;;;14.6;;23277.173228346455;20.0;;23.0;;;19.0;;127.0;19631.883116883113;12960.5;13042.050943396227;77.0;6.0;106.0;1687368.2000000004;16070.173333333338;105.0;2971875.400000001;15724.20846560847;189.0;1.3274790670684582;
3260;3438;250317.80000000008;2296.493577981652;109.0;2857.0;;78.17;;5506.0;14.6;;2298.1481481481483;19.0;;20.0;;24.0;19.0;;27.0;2993.4977777777776;;1806.4125000000008;45.0;;64.0;136659.20000000004;2135.3000000000006;64.0;250317.80000000008;2296.493577981652;109.0;1.2130383299632699;
3261;3439;1263928.9;6983.032596685082;181.0;7541.0;;155.83823529411765;;;14.600000000000007;;11679.977528089888;29.0;;34.0;;;29.0;;89.0;9142.691780821919;;5523.26296296296;73.0;;108.0;426850.9999999999;6467.439393939392;66.0;1263928.9;6983.032596685082;181.0;0.9103983305954974;
3262;3440;1423638.6000000006;4577.61607717042;311.0;7623.0;20.0;168.2871794871795;;;14.600000000000009;;6799.372781065089;35.0;34.0;39.0;;;34.0;;169.0;9066.785542168676;;2943.4008771929807;83.0;;228.0;421527.9999999999;4053.153846153845;104.0;1335388.4000000001;4436.506312292359;301.0;0.9513219562935528;5.020918932761624
3263;3442;217937.80000000016;1345.2950617283961;162.0;2230.0;;71.7677419354839;;;14.600000000000007;;2089.788732394366;30.0;;31.0;;;30.0;;71.0;1794.0268656716414;;1028.8210526315793;67.0;;95.0;79351.19999999998;1279.8580645161287;62.0;217937.80000000016;1345.2950617283961;162.0;1.0068403202046383;
3264;3443;224342.90000000014;1854.0735537190094;121.0;2755.0;;70.41999999999999;;4133.0;14.600000000000003;;1861.111111111111;25.0;;25.0;;29.0;24.0;;18.0;2218.5;;1550.3848484848488;55.0;;66.0;100795.40000000001;1799.9178571428572;56.0;224342.90000000014;1854.0735537190094;121.0;1.011305466315369;
3265;3444;587589.6;7940.4;74.0;;;223.225;;;30.0;;12418.893617021276;;;16.0;;;11.0;;47.0;8685.68205128205;22009.0;6206.969696969697;39.0;2.0;33.0;485459.1;7829.985483870967;62.0;587589.6;7940.4;74.0;4.753321485746177;
3266;3445;1373495.4000000008;5183.001509433965;265.0;;;133.40689655172417;;;14.600000000000014;;8863.532467532468;;;58.0;;;53.0;;154.0;5916.513333333334;;4575.957241379305;120.0;;145.0;289338.00000000006;5564.1923076923085;52.0;859187.0999999995;5207.194545454542;165.0;1.0321876829413166;0.9620410906060769
3267;3446;2579462.0;14095.420765027322;183.0;12659.0;;237.44;;;100.0;;20112.526315789473;22.0;;25.0;;;22.0;;114.0;16311.80487804878;10609.6;12481.296703296703;82.0;10.0;91.0;1585113.4000000001;15540.327450980394;102.0;2579462.0;14095.420765027322;183.0;1.6470546794463428;
3268;3448;1309039.8999999992;9027.86137931034;145.0;;;163.9064516129032;2860.7;;30.0;;17069.31081081081;;;31.0;14.0;;26.0;;74.0;11296.238983050851;12632.0;7410.938823529411;59.0;1.0;85.0;739521.3999999999;12325.356666666665;60.0;1309039.8999999992;9027.86137931034;145.0;2.239174457375466;
3269;3449;452006.3999999997;2008.917333333332;225.0;;;180.56818181818184;;;14.60000000000001;;3123.1830985915494;;;44.0;;;39.0;;142.0;2096.558333333333;;1908.7561904761917;120.0;;105.0;140552.6;2196.134375;64.0;391811.49999999977;2030.1113989637295;193.0;1.120032066351209;2.084724785654599
3270;3450;2018064.9000000008;15288.37045454546;132.0;;;251.75600000000009;;;14.599999999999996;;21864.695652173912;;;25.0;;;15.0;;92.0;16514.25238095238;14295.272727272728;14145.155172413792;63.0;11.0;58.0;1642730.2000000002;17663.765591397852;93.0;2018064.9000000008;15288.37045454546;132.0;4.896521855248992;
3271;3451;1283202.8;7970.203726708075;161.0;7097.0;;117.42499999999998;;;14.600000000000007;;14599.121621621622;28.0;;32.0;;;27.0;;74.0;10176.501538461536;;6476.356249999996;65.0;;96.0;467906.8999999999;7930.625423728812;59.0;1283202.8;7970.203726708075;161.0;0.9096115302593493;
3272;3452;219312.2000000001;1975.7855855855864;111.0;3129.0;;87.24799999999999;;4694.0;14.6;;1689.0;21.0;;25.0;;25.0;20.0;;20.0;2359.435294117647;;1649.6833333333338;51.0;;60.0;119177.90000000004;1953.7360655737712;61.0;219312.2000000001;1975.7855855855864;111.0;1.2594492058292035;
3273;3453;2025651.700000002;8963.060619469035;226.0;7062.0;;177.1604651162791;;;14.60000000000001;;16434.537735849055;39.0;;43.0;;;38.0;;106.0;11977.9183908046;;7076.063309352513;87.0;;139.0;538715.3999999998;8287.929230769227;65.0;1733229.7000000014;8753.68535353536;198.0;0.9160812297822127;2.0110152450909986
3274;3454;329176.69999999995;2654.6508064516124;124.0;3208.0;;83.91363636363636;;6596.0;14.600000000000001;;2592.9411764705883;21.0;;22.0;;26.0;21.0;;34.0;3547.7979591836743;;2071.128000000001;49.0;;75.0;164625.40000000005;2457.0955223880605;67.0;329176.69999999995;2654.6508064516124;124.0;1.0912512519944082;
3275;3455;2344785.900000002;12340.978421052641;190.0;;;211.9727272727273;5622.5;;14.600000000000007;;19400.957264957266;;;33.0;12.0;;28.0;;117.0;17977.236764705885;11450.714285714286;9062.424347826081;68.0;7.0;115.0;858874.8999999999;11928.818055555554;72.0;2344785.900000002;12340.978421052641;190.0;1.0116265661441601;
3276;3456;787694.4999999988;2492.704113924047;316.0;1500.0;;107.82968750000002;;6443.0;14.600000000000016;;3986.8571428571427;59.0;;64.0;;64.0;59.0;;70.0;3252.349612403101;;1968.6705882352924;129.0;;187.0;155338.10000000006;2824.329090909092;55.0;434496.3999999997;2555.8611764705865;170.0;1.107172690831751;0.8363986028785377
3277;3457;409244.49999999965;1771.6212121212106;231.0;2796.0;;72.88039215686274;;4194.0;14.600000000000012;;1654.1666666666667;47.0;;51.0;;51.0;46.0;;36.0;2114.668932038835;;1495.5750000000012;103.0;;128.0;97279.70000000001;1737.1375000000003;56.0;303576.30000000005;1764.9784883720934;172.0;0.9660808062350539;1.0846708346439051
3278;3458;341570.9;1435.171848739496;238.0;1153.0;;70.39761904761903;;4280.0;14.60000000000001;;1449.367088607595;38.0;;42.0;;42.0;37.0;;79.0;2156.6670588235297;;1034.3411764705888;85.0;;153.0;100536.8;1377.2164383561644;73.0;305333.2000000001;1413.5796296296303;216.0;1.0004020044499102;2.7732554770308284
3279;3459;1236214.5999999996;8467.22328767123;146.0;;;179.6129032258064;;;14.600000000000005;;13823.224719101123;;;31.0;;;26.0;;89.0;10489.444444444443;;6932.284337349393;63.0;;83.0;460509.9;7939.825862068966;58.0;1236214.5999999996;8467.22328767123;146.0;0.9003314438835771;
3280;3460;1035997.7999999996;9087.699999999997;114.0;;;169.9473684210526;2931.0;;14.599999999999998;;14456.985714285714;;;19.0;7.0;;18.0;;70.0;11367.76086956522;13540.2;7069.520634920632;46.0;5.0;63.0;432081.69999999984;7580.380701754383;57.0;1035997.7999999996;9087.699999999997;114.0;0.7154664364801666;
3281;3461;56400.0;2968.4210526315787;19.0;;;;;;;;2968.4210526315787;;;;;;;;19.0;3241.6666666666665;;2500.0;12.0;;7.0;31000.0;2583.3333333333335;12.0;56400.0;2968.4210526315787;19.0;1.220472440944882;
3282;3462;720071.4999999995;3186.1570796460155;226.0;1491.0;;114.8264705882353;;;14.600000000000007;;5045.2180451127815;30.0;;34.0;;;29.0;;133.0;4690.470370370372;;2345.8165517241373;81.0;;145.0;257718.80000000002;3105.0457831325302;83.0;720071.4999999995;3186.1570796460155;226.0;0.9798296049677574;
3283;3463;408794.19999999995;4348.874468085106;94.0;646.0;2552.0;116.81333333333332;;;14.599999999999998;;7757.583333333333;10.0;11.0;15.0;;;10.0;;48.0;6463.417647058824;;3150.633333333334;34.0;;60.0;346265.39999999997;4122.207142857143;84.0;408794.19999999995;4348.874468085106;94.0;5.53769463031435;
3284;3464;774426.7999999995;2688.9819444444424;288.0;2802.0;;139.1227272727273;;;14.60000000000001;;3973.672727272727;40.0;;44.0;;;39.0;;165.0;3882.0317757009343;;1983.6983425414355;107.0;;181.0;217608.50000000006;2621.7891566265066;83.0;644788.1999999995;2589.5108433734918;249.0;1.0315134973198763;1.6272961911035755
3285;3465;1465157.800000001;3825.477284595303;383.0;4543.0;;203.33538461538467;;;14.600000000000016;;5959.096446700508;61.0;;65.0;;;60.0;;197.0;5274.549659863945;;2922.8771186440645;147.0;;236.0;280544.20000000007;3951.3267605633814;71.0;837129.3999999993;3805.1336363636333;220.0;1.0013145313354934;1.0550718033978341
3286;3466;2326266.400000002;6589.989801699721;353.0;2499.0;742.0;252.8434782608696;;;14.600000000000012;;11854.108695652174;41.0;41.0;46.0;;;41.0;;184.0;12935.92340425532;;4286.832432432431;94.0;;259.0;614731.3999999999;6272.769387755101;98.0;1833347.600000001;6214.737627118648;295.0;0.980546391815065;1.2718674962285876
3287;3467;1673441.0000000014;6411.6513409961735;261.0;2899.0;40.0;234.8551724137931;;;14.600000000000007;;10509.15894039735;27.0;27.0;29.0;;;27.0;;151.0;11448.326315789474;16140.0;4014.823333333331;76.0;5.0;180.0;382586.99999999994;3678.7211538461534;104.0;1673441.0000000014;6411.6513409961735;261.0;0.39835255940845243;
3288;3468;779547.8999999996;3543.3995454545434;220.0;3907.0;;192.9558823529412;;;14.600000000000007;;5150.4765625;29.0;;34.0;;;29.0;;128.0;5608.577922077923;;2431.380419580419;77.0;;143.0;289818.30000000005;3293.3897727272733;88.0;779547.8999999996;3543.3995454545434;220.0;1.06802695768625;
3289;3469;767723.599999999;2174.8543909348414;353.0;2554.0;;110.88125000000001;;5822.0;14.600000000000016;;2156.122448979592;62.0;;64.0;;67.0;62.0;;98.0;3014.927272727273;;1673.0914027149313;132.0;;221.0;146620.1;2290.9390625;64.0;435279.1999999999;2176.3959999999993;200.0;1.0037089697785364;1.0912636633657449
3290;3470;206987.90000000005;2112.121428571429;98.0;2492.0;;144.11052631578949;;5427.0;14.599999999999998;;1715.5;18.0;;19.0;;23.0;18.0;;20.0;2982.769767441861;;1431.4327272727276;43.0;;55.0;120513.60000000003;1975.6327868852466;61.0;206987.90000000005;2112.121428571429;98.0;1.3936348718636635;
3291;3471;1028420.8999999996;7141.811805555552;144.0;5446.0;;224.7869565217391;;;14.599999999999998;;10946.595238095239;19.0;;23.0;;;18.0;;84.0;11584.793750000003;;4920.320833333331;48.0;;96.0;548452.3999999999;6607.860240963854;83.0;1028420.8999999996;7141.811805555552;144.0;1.1426841553143592;
3292;3472;1202747.7999999996;5568.27685185185;216.0;9623.0;227.0;217.6;;;14.600000000000003;;8333.894736842105;25.0;24.0;29.0;;;24.0;;114.0;10143.941935483874;;3726.1259740259725;62.0;;154.0;533481.2999999999;5557.096874999999;96.0;1202747.7999999996;5568.27685185185;216.0;1.0684443185810084;
3293;3474;264407.1000000002;951.1046762589935;278.0;915.0;1047.0;77.02142857142856;;;14.60000000000001;;1504.304;37.0;37.0;42.0;;;37.0;;125.0;1675.3282352941173;;632.1461139896377;85.0;;193.0;85247.50000000001;1002.9117647058825;85.0;240702.80000000013;932.9565891472873;258.0;1.0596017023730804;3.3940002446813446
3294;3476;960057.8999999991;4229.3299559471325;227.0;860.0;;155.20277777777775;;;14.600000000000009;;7188.821705426357;31.0;;36.0;;;31.0;;129.0;6657.122368421054;;3007.3947019867533;76.0;;151.0;323268.8;3942.30243902439;82.0;959157.8999999991;4244.061504424775;226.0;0.9685457408636919;370.8524444444444
3295;3477;403748.1999999996;1332.5023102310217;303.0;2132.0;;63.34666666666668;;;14.600000000000016;;2186.8225806451615;60.0;;60.0;;;59.0;;124.0;1673.8944;;1092.7606741573045;125.0;;178.0;81506.9;1381.472881355932;59.0;232089.90000000017;1311.242372881357;177.0;1.0581216620061327;0.9146531302876479
3296;3478;933429.7999999992;3132.3147651006684;298.0;4906.0;;113.1076923076923;;;14.600000000000014;;4580.789473684211;47.0;;52.0;;;47.0;;152.0;3827.7291338582677;;2615.8374269005826;127.0;;171.0;231425.30000000002;3306.0757142857146;70.0;672433.1999999997;3113.1166666666654;216.0;1.0494716936639517;1.0184936717104232
3297;3479;1668790.200000001;4622.687534626041;361.0;7650.0;;152.88518518518518;;;14.600000000000014;;6140.9567307692305;50.0;;54.0;;;49.0;;208.0;6865.831746031744;;3419.9804255319114;126.0;;235.0;365838.80000000005;4355.22380952381;84.0;1132525.8999999992;4494.150396825394;252.0;0.9055891051708655;1.070437134882952
3298;3480;1836927.3000000024;5925.571935483878;310.0;;;215.452380952381;;;14.600000000000016;;9642.89417989418;;;63.0;;;58.0;;189.0;7394.422480620155;;4878.71160220994;129.0;;181.0;330425.3;5600.4288135593215;59.0;1086207.4999999995;5839.8252688172015;186.0;0.8961619325239566;1.0896396175417296
3299;3482;440449.19999999955;1975.10852017937;223.0;3026.0;;64.19583333333333;;4674.0;14.600000000000012;;2006.5853658536585;43.0;;48.0;;48.0;43.0;;41.0;2350.859793814434;;1685.8396825396837;97.0;;126.0;113448.80000000003;2025.871428571429;56.0;343463.4999999999;1951.4971590909083;176.0;0.9707829325228129;1.2049528951175277
3300;3483;393764.5999999998;1312.548666666666;300.0;2173.0;;72.21379310344827;;;14.600000000000016;;2068.582677165354;58.0;;58.0;;;57.0;;127.0;1707.5074380165288;;1045.5653631284927;121.0;;179.0;80868.0;1304.3225806451612;62.0;239712.80000000013;1288.7784946236566;186.0;1.0815162732972416;0.9338428874734606
3301;3484;2874634.5000000023;9273.01451612904;310.0;6634.0;;152.44545454545454;;;14.600000000000014;;16347.225806451614;50.0;;55.0;;;50.0;;155.0;13236.07657657658;;7062.462311557792;111.0;;199.0;636657.7999999998;9502.355223880595;67.0;1884280.6000000015;9146.993203883503;206.0;1.0663530986586878;0.9226297508983028
3302;3485;898968.9999999995;4833.166666666664;186.0;399.0;;155.9;;;14.600000000000005;;8414.790476190476;26.0;;30.0;;;25.0;;105.0;7367.21875;;3503.8278688524574;64.0;;122.0;360603.69999999995;4507.546249999999;80.0;898968.9999999995;4833.166666666664;186.0;0.9502687261759982;
3303;3486;298091.50000000006;1656.0638888888893;180.0;2084.0;;120.23333333333332;;4264.0;14.600000000000009;;1626.3636363636363;35.0;;39.0;;39.0;34.0;;33.0;2177.0265822784813;;1248.578217821783;79.0;;101.0;96160.59999999999;1657.9413793103447;58.0;284242.30000000016;1643.0190751445095;173.0;0.9645304563436338;7.198740721485718
3304;3487;2477471.5000000033;5282.455223880604;469.0;324.0;;211.05972222222223;;;14.600000000000016;;9276.00380228137;67.0;;72.0;;;67.0;;263.0;8415.054605263162;;3780.388643533122;152.0;;317.0;422366.0999999999;5214.396296296295;81.0;1246552.7000000004;5259.716033755276;237.0;1.0342573832657243;0.9497240197900161
3305;3489;1666436.800000001;5554.789333333337;300.0;3373.0;;174.02083333333334;1837.0;;14.600000000000012;;10389.758865248226;44.0;;48.0;24.0;;43.0;;141.0;8650.595959595961;;4029.989054726365;99.0;;201.0;418066.9999999999;5500.8815789473665;76.0;1282781.0999999999;5435.51313559322;236.0;0.9911181126256035;1.1023316783207462
3306;3490;94100.0;2613.8888888888887;36.0;;;;;;;;2613.8888888888887;;;;;;;;36.0;3076.470588235294;;2200.0;17.0;;19.0;27800.0;2780.0;10.0;82400.0;2423.529411764706;34.0;1.0072463768115942;2.358974358974359
3307;3491;1193144.3;5498.360829493088;217.0;1542.0;4953.0;116.30689655172418;;;14.600000000000003;;9009.17543859649;25.0;25.0;29.0;;;24.0;;114.0;10143.648333333336;;3723.091719745221;60.0;;157.0;504731.2999999999;5098.295959595958;99.0;1193144.3;5498.360829493088;217.0;0.9987448690611311;
3308;3492;1808745.4000000015;7010.641085271323;258.0;4485.0;;184.83333333333337;;;14.600000000000009;;10960.436666666666;35.0;;39.0;;;34.0;;150.0;11558.074999999999;;4966.85056179775;80.0;;178.0;568261.6999999997;6685.431764705879;85.0;1702610.7000000011;6865.365725806456;248.0;0.9923701274887762;5.395321228589705
3309;3493;420281.0999999996;1459.3093749999987;288.0;2277.0;;106.52622950819672;;;14.600000000000016;;2585.0;61.0;;61.0;;;60.0;;106.0;1805.8118110236217;;1185.9813664596288;127.0;;161.0;81678.5;1512.5648148148148;54.0;239817.80000000016;1462.3036585365865;164.0;1.0205181898713456;1.0186234457129044
3310;3494;319653.5;2536.9325396825398;126.0;3599.0;;112.50384615384615;;6027.0;14.600000000000003;;2346.3636363636365;25.0;;26.0;;29.0;24.0;;22.0;3189.4303571428577;;2014.9342857142865;56.0;;70.0;137824.80000000002;2417.9789473684214;57.0;319653.5;2536.9325396825398;126.0;0.9887022712387469;
3311;3495;1530373.6000000003;9685.908860759495;158.0;5079.0;;219.60714285714283;;;14.600000000000001;;16105.21590909091;21.0;;28.0;;;21.0;;88.0;11539.228571428574;10366.0;8025.501234567898;70.0;7.0;81.0;709432.0;9586.918918918918;74.0;1530373.6000000003;9685.908860759495;158.0;0.9552661011092926;
3312;3496;1208351.2;13576.979775280899;89.0;;;230.02222222222224;;;14.599999999999996;;20758.98275862069;;;18.0;;;13.0;;58.0;15602.424390243907;13966.307692307691;11059.70857142857;41.0;13.0;35.0;864230.7999999999;13094.40606060606;66.0;1208351.2;13576.979775280899;89.0;2.5114198402652095;
3313;3497;2189455.1000000024;5379.496560196566;407.0;1611.0;118.0;183.85471698113207;;;14.600000000000014;;10028.22966507177;48.0;49.0;53.0;;;48.0;;209.0;10236.525225225223;;3558.110810810808;111.0;;296.0;478272.0999999999;5034.443157894736;95.0;1494858.5000000002;5172.520761245675;289.0;0.9451802972857335;0.9723011905422995
3314;3498;453607.5999999998;2835.0474999999988;160.0;884.0;;108.15384615384616;;;14.600000000000001;;4694.836956521739;21.0;;26.0;;;21.0;;92.0;4364.181818181819;;2034.0723809523818;55.0;;105.0;216234.80000000005;2574.22380952381;84.0;453607.5999999998;2835.0474999999988;160.0;1.0301835213361836;
3315;3499;2453392.4000000013;18039.65000000001;136.0;;;219.11851851851858;;;14.600000000000001;;28128.2183908046;;;27.0;;;22.0;;87.0;22816.549090909095;14347.5625;14906.479999999994;55.0;16.0;65.0;1089944.1999999997;16514.306060606057;66.0;2453392.4000000013;18039.65000000001;136.0;0.9855191790946393;
3316;3501;495417.59999999986;6977.712676056336;71.0;7590.0;;152.03333333333333;;;14.599999999999998;;9785.8;7.0;;12.0;;;7.0;;45.0;9037.6;;5555.409523809525;29.0;;42.0;494717.59999999986;7067.394285714284;70.0;495417.59999999986;6977.712676056336;71.0;706.7394285714283;
3317;3502;1609020.6000000008;8889.61657458564;181.0;5258.0;;235.62352941176474;;;14.600000000000007;;16270.831460674157;29.0;;34.0;;;29.0;;89.0;12047.93142857143;;6897.886486486483;70.0;;111.0;565919.1;8446.553731343283;67.0;1609020.6000000008;8889.61657458564;181.0;0.9267766358635879;
3318;3503;2249262.600000003;8617.864367816102;261.0;;;202.58113207547174;;;14.600000000000014;;13986.40625;;;53.0;;;48.0;;160.0;10704.053211009175;;7121.8473684210485;109.0;;152.0;506218.8999999999;8436.981666666665;60.0;1539518.5000000005;8412.669398907106;183.0;0.9562997530753184;1.0043261682712876
3319;3504;316950.30000000005;2495.6716535433075;127.0;3360.0;;75.51785714285715;;;14.600000000000003;;4475.8490566037735;23.0;;28.0;;;23.0;;53.0;2819.228813559322;;2214.938235294119;59.0;;68.0;139255.8;2486.710714285714;56.0;316950.30000000005;2495.6716535433075;127.0;1.0086176176611183;
3320;3505;3182600.7000000034;8601.623513513523;370.0;3823.0;;212.9904761904762;;;14.600000000000016;;15488.307894736841;59.0;;63.0;;;58.0;;190.0;12689.588372093025;;6413.45975103735;129.0;;241.0;599485.2999999999;8326.18472222222;72.0;1814662.400000001;8286.129680365302;219.0;0.989554537676872;0.974450902215886
3321;3506;477001.19999999995;4076.933333333333;117.0;3562.0;;162.60999999999996;;;14.599999999999996;;6270.149253731343;15.0;;20.0;;;15.0;;67.0;6038.459090909092;;2894.643835616439;44.0;;73.0;293694.9000000001;3671.186250000001;80.0;477001.19999999995;4076.933333333333;117.0;1.602208434734649;
3322;3507;3069164.1000000015;13887.620361990957;221.0;557.0;;277.492;;;14.600000000000003;;20459.88590604027;24.0;;25.0;;;23.0;;149.0;21135.922972972974;13888.35294117647;9761.567692307692;74.0;17.0;130.0;1445938.8;13265.493577981651;109.0;3069164.1000000015;13887.620361990957;221.0;1.019830620546648;
3323;3508;1155616.1999999995;9099.34015748031;127.0;;;162.92592592592595;;;14.600000000000001;;14755.076923076924;;;27.0;;;22.0;;78.0;10796.339285714286;;7760.861971830982;56.0;;71.0;520639.1999999999;8264.114285714284;63.0;1155616.1999999995;9099.34015748031;127.0;0.9835822519655051;
3324;3509;702236.099999999;2333.0102990033192;301.0;3027.0;;135.93728813559323;;5812.0;14.600000000000016;;2397.0967741935483;59.0;;59.0;;63.0;58.0;;62.0;3051.026829268292;;1836.8528089887636;123.0;;178.0;138989.10000000006;2396.3637931034496;58.0;410521.1999999998;2293.4145251396635;179.0;1.0332371628799397;0.9728316367118233
3325;3510;5619323.4;14048.308500000001;400.0;;;238.67500000000007;;;14.600000000000016;;20745.525925925926;;;72.0;;;58.0;;270.0;16099.014772727276;12878.205128205129;12344.036756756776;176.0;39.0;185.0;1496975.4000000004;17611.475294117652;85.0;2274575.100000001;11724.613917525778;194.0;3.9373905166509395;0.27082370353844326
3326;3511;297926.49999999994;2128.0464285714284;140.0;2313.0;;89.16400000000002;;5485.0;14.600000000000003;;2125.5263157894738;24.0;;25.0;;29.0;24.0;;38.0;2950.801818181818;;1595.6752941176476;55.0;;85.0;131828.90000000002;2059.8265625000004;64.0;297926.49999999994;2128.0464285714284;140.0;0.9576816399354323;
3327;3512;61050.2;1526.2549999999999;40.0;;;61.13333333333334;;;;;1951.6129032258063;;;9.0;;;;;31.0;1448.0846153846153;;1671.4285714285713;26.0;;14.0;16650.200000000004;792.8666666666669;21.0;61050.2;1526.2549999999999;40.0;1.0538101265822788;
