account_id,account_district_id,statement_freq,account_date_opened
5250,8,WEEKLY,1296
7674,1,MONTHLY,1297
11123,39,MONTHLY,1297
1765,18,MONTHLY,1297
847,2,MONTHLY,1297
4618,3,MONTHLY,1297
3543,74,MONTHLY,1297
1471,1,MONTHLY,1297
3472,55,MONTHLY,1297
2407,1,MONTHLY,1297
378,68,MONTHLY,1298
1188,16,MONTHLY,1298
2652,1,MONTHLY,1298
3526,1,MONTHLY,1298
113,55,MONTHLY,1298
3733,33,MONTHLY,1298
683,74,MONTHLY,1298
3494,60,MONTHLY,1298
3518,9,MONTHLY,1298
4320,61,MONTHLY,1299
6495,6,MONTHLY,1299
3511,70,MONTHLY,1299
303,71,MONTHLY,1301
3932,74,MONTHLY,1301
2717,74,MONTHLY,1301
2983,42,MONTHLY,1301
1490,5,MONTHLY,1301
3443,45,MONTHLY,1302
11027,32,WEEKLY,1302
3491,51,MONTHLY,1303
6453,34,MONTHLY,1303
7907,70,MONTHLY,1303
2291,49,MONTHLY,1303
1900,27,MONTHLY,1303
4389,77,MONTHLY,1304
3192,18,MONTHLY,1304
836,46,MONTHLY,1304
3880,3,MONTHLY,1304
7424,68,MONTHLY,1304
1187,55,MONTHLY,1304
25,68,MONTHLY,1304
10954,25,MONTHLY,1305
1571,66,MONTHLY,1305
1160,39,WEEKLY,1305
1985,20,MONTHLY,1305
3359,8,MONTHLY,1306
9646,1,WEEKLY,1306
1906,1,MONTHLY,1308
194,44,MONTHLY,1308
371,12,MONTHLY,1309
9159,64,MONTHLY,1309
3040,17,MONTHLY,1310
4071,64,MONTHLY,1310
2278,1,MONTHLY,1310
2350,18,MONTHLY,1311
4438,48,MONTHLY,1311
2004,42,MONTHLY,1311
2101,9,MONTHLY,1311
3397,49,MONTHLY,1311
1267,43,MONTHLY,1312
2102,41,MONTHLY,1312
1654,30,MONTHLY,1312
2383,68,MONTHLY,1312
2134,52,MONTHLY,1313
1738,15,MONTHLY,1313
1576,35,WEEKLY,1313
3614,19,MONTHLY,1314
2066,25,MONTHLY,1314
2117,48,MONTHLY,1314
436,30,MONTHLY,1314
2329,1,MONTHLY,1314
4442,54,MONTHLY,1315
1325,26,MONTHLY,1315
715,32,MONTHLY,1315
9491,7,WEEKLY,1315
2917,68,MONTHLY,1315
503,1,MONTHLY,1315
2794,74,MONTHLY,1315
2191,1,MONTHLY,1315
2947,57,MONTHLY,1316
2086,70,WEEKLY,1316
3020,3,MONTHLY,1316
1211,49,MONTHLY,1316
2724,11,MONTHLY,1316
963,7,MONTHLY,1316
3749,68,MONTHLY,1317
1223,70,MONTHLY,1317
613,74,TRANSACTION,1317
2149,7,MONTHLY,1318
416,6,MONTHLY,1318
1501,50,MONTHLY,1318
2114,30,MONTHLY,1318
176,71,WEEKLY,1319
3066,74,MONTHLY,1319
911,60,MONTHLY,1319
779,16,MONTHLY,1320
916,1,MONTHLY,1320
271,1,MONTHLY,1320
2439,74,MONTHLY,1320
2210,31,MONTHLY,1320
1885,47,MONTHLY,1320
447,5,MONTHLY,1321
3549,27,MONTHLY,1321
1563,47,MONTHLY,1321
753,31,MONTHLY,1321
2764,53,MONTHLY,1322
2973,23,MONTHLY,1322
2209,65,MONTHLY,1322
2013,54,MONTHLY,1322
1935,38,MONTHLY,1322
382,14,MONTHLY,1323
42,39,MONTHLY,1323
945,18,MONTHLY,1323
8038,47,MONTHLY,1324
967,15,MONTHLY,1324
3741,65,MONTHLY,1325
3311,8,MONTHLY,1325
656,3,MONTHLY,1325
1667,56,MONTHLY,1325
3789,6,MONTHLY,1325
7637,46,MONTHLY,1326
4010,30,MONTHLY,1326
4144,1,MONTHLY,1326
3347,4,MONTHLY,1326
2976,13,MONTHLY,1326
4480,58,MONTHLY,1326
4969,60,WEEKLY,1326
1274,54,WEEKLY,1326
7099,1,MONTHLY,1327
166,17,MONTHLY,1327
1367,74,MONTHLY,1327
2795,11,MONTHLY,1327
2034,54,MONTHLY,1328
2622,1,MONTHLY,1328
10562,51,MONTHLY,1328
1593,16,MONTHLY,1329
3004,11,MONTHLY,1329
617,74,MONTHLY,1330
2746,24,MONTHLY,1330
3427,36,MONTHLY,1330
58,29,MONTHLY,1330
918,60,MONTHLY,1330
324,1,MONTHLY,1330
9826,68,MONTHLY,1330
2094,73,MONTHLY,1330
20,74,MONTHLY,1331
2930,1,MONTHLY,1331
182,47,MONTHLY,1331
1517,5,MONTHLY,1331
4186,1,MONTHLY,1332
3467,17,MONTHLY,1332
1350,21,WEEKLY,1332
10220,44,MONTHLY,1333
2792,1,MONTHLY,1333
1504,1,MONTHLY,1333
3161,48,MONTHLY,1333
987,15,MONTHLY,1334
2360,26,MONTHLY,1334
399,1,MONTHLY,1334
637,49,MONTHLY,1334
3353,74,MONTHLY,1334
4588,12,MONTHLY,1334
10,54,MONTHLY,1335
2113,7,MONTHLY,1335
2677,5,MONTHLY,1335
6062,24,MONTHLY,1335
2065,61,MONTHLY,1335
1894,6,MONTHLY,1336
1117,68,MONTHLY,1336
833,31,MONTHLY,1336
3155,28,MONTHLY,1336
242,69,MONTHLY,1336
812,1,MONTHLY,1337
3774,72,MONTHLY,1337
3272,53,MONTHLY,1337
7990,9,MONTHLY,1337
7262,70,MONTHLY,1337
3504,70,MONTHLY,1337
2347,38,MONTHLY,1337
269,3,MONTHLY,1337
1258,3,MONTHLY,1339
3418,42,TRANSACTION,1340
871,1,MONTHLY,1340
2953,1,MONTHLY,1340
3126,17,MONTHLY,1341
1293,40,MONTHLY,1341
406,63,MONTHLY,1341
4456,14,MONTHLY,1341
174,52,MONTHLY,1342
694,67,MONTHLY,1342
2885,1,MONTHLY,1342
2872,1,MONTHLY,1342
920,58,MONTHLY,1343
1525,57,MONTHLY,1343
1997,74,MONTHLY,1343
1679,68,MONTHLY,1343
7082,57,MONTHLY,1344
1910,60,MONTHLY,1344
5362,76,WEEKLY,1344
1408,10,MONTHLY,1345
125,2,TRANSACTION,1345
2655,1,MONTHLY,1345
2314,2,MONTHLY,1345
297,74,MONTHLY,1346
2914,4,MONTHLY,1346
4405,41,MONTHLY,1346
2084,44,MONTHLY,1346
2045,34,MONTHLY,1347
2058,34,MONTHLY,1347
1190,52,MONTHLY,1347
1067,34,MONTHLY,1348
2629,66,MONTHLY,1348
1774,61,MONTHLY,1348
2156,1,MONTHLY,1349
2349,72,MONTHLY,1349
2614,44,MONTHLY,1349
339,46,WEEKLY,1349
2164,63,MONTHLY,1350
3508,42,MONTHLY,1350
164,60,MONTHLY,1351
1799,9,MONTHLY,1351
1600,1,MONTHLY,1351
3044,72,MONTHLY,1352
3499,51,MONTHLY,1352
1474,63,MONTHLY,1352
2026,64,MONTHLY,1352
1556,54,MONTHLY,1353
6075,19,MONTHLY,1353
1066,16,WEEKLY,1353
2275,1,MONTHLY,1354
5305,47,MONTHLY,1354
1329,53,MONTHLY,1354
3098,1,MONTHLY,1354
4349,74,MONTHLY,1354
2990,30,MONTHLY,1354
3800,30,MONTHLY,1354
3191,72,MONTHLY,1355
2076,18,MONTHLY,1355
1002,50,MONTHLY,1355
8381,14,MONTHLY,1355
1957,33,MONTHLY,1356
3569,1,MONTHLY,1356
10789,75,MONTHLY,1356
831,44,MONTHLY,1356
6083,6,WEEKLY,1357
1669,39,MONTHLY,1357
8268,59,MONTHLY,1357
1063,68,MONTHLY,1357
1532,54,MONTHLY,1357
3179,71,MONTHLY,1358
2906,49,MONTHLY,1358
1538,22,MONTHLY,1358
2640,1,MONTHLY,1359
2921,54,MONTHLY,1359
3431,64,MONTHLY,1359
3967,54,MONTHLY,1360
1173,11,MONTHLY,1360
7632,68,MONTHLY,1360
2339,63,MONTHLY,1360
1100,35,MONTHLY,1361
1484,70,MONTHLY,1361
2801,11,MONTHLY,1361
1113,8,MONTHLY,1361
770,7,MONTHLY,1362
2332,77,MONTHLY,1362
1463,32,MONTHLY,1363
3894,52,MONTHLY,1363
2091,1,MONTHLY,1363
1377,1,MONTHLY,1363
9241,74,MONTHLY,1363
1308,54,MONTHLY,1363
1370,52,MONTHLY,1363
3399,63,MONTHLY,1364
1374,53,MONTHLY,1364
2955,67,MONTHLY,1365
3446,6,TRANSACTION,1365
3339,1,MONTHLY,1365
1631,10,MONTHLY,1365
2869,68,MONTHLY,1365
2083,1,MONTHLY,1366
1823,3,MONTHLY,1366
2561,59,MONTHLY,1367
972,46,MONTHLY,1367
698,71,MONTHLY,1367
2294,46,MONTHLY,1367
2373,14,MONTHLY,1367
241,15,MONTHLY,1367
2483,1,MONTHLY,1367
569,76,MONTHLY,1369
1500,43,MONTHLY,1369
3232,37,MONTHLY,1370
618,1,MONTHLY,1370
1502,1,MONTHLY,1370
10857,50,MONTHLY,1370
692,69,MONTHLY,1370
3843,62,MONTHLY,1370
3158,71,MONTHLY,1371
3071,41,MONTHLY,1371
1586,1,MONTHLY,1371
3913,23,MONTHLY,1372
822,40,MONTHLY,1372
1155,43,MONTHLY,1372
2807,42,MONTHLY,1372
1751,53,MONTHLY,1372
3904,18,MONTHLY,1373
2252,1,MONTHLY,1373
826,44,MONTHLY,1373
1008,13,MONTHLY,1373
1558,32,MONTHLY,1374
2465,57,MONTHLY,1374
814,76,MONTHLY,1374
325,75,MONTHLY,1374
261,54,MONTHLY,1375
2240,36,MONTHLY,1375
2657,55,MONTHLY,1375
7636,40,MONTHLY,1376
3175,50,MONTHLY,1376
1812,31,MONTHLY,1376
10607,52,MONTHLY,1376
2999,66,MONTHLY,1376
921,10,MONTHLY,1376
2934,1,MONTHLY,1376
3394,23,MONTHLY,1377
1777,60,MONTHLY,1378
1003,28,MONTHLY,1378
4090,72,MONTHLY,1379
3249,74,MONTHLY,1379
472,8,MONTHLY,1379
6950,36,MONTHLY,1380
3271,8,MONTHLY,1380
3329,3,MONTHLY,1380
9677,8,MONTHLY,1381
342,64,MONTHLY,1381
536,14,MONTHLY,1381
350,47,MONTHLY,1381
2475,17,MONTHLY,1381
10063,4,WEEKLY,1381
581,26,MONTHLY,1381
2988,66,TRANSACTION,1382
3314,25,MONTHLY,1382
4949,33,MONTHLY,1382
713,58,MONTHLY,1383
11325,62,MONTHLY,1383
8628,2,TRANSACTION,1383
4493,61,TRANSACTION,1383
410,49,MONTHLY,1383
3776,1,MONTHLY,1384
1577,67,MONTHLY,1384
8784,1,MONTHLY,1384
1645,50,MONTHLY,1384
3454,32,MONTHLY,1385
2046,68,MONTHLY,1385
1492,24,MONTHLY,1385
3143,38,MONTHLY,1386
2709,2,MONTHLY,1386
1541,60,MONTHLY,1386
305,34,MONTHLY,1386
3690,67,TRANSACTION,1386
3766,29,TRANSACTION,1386
1745,53,MONTHLY,1387
1090,69,MONTHLY,1387
329,3,MONTHLY,1387
975,1,MONTHLY,1387
5317,28,MONTHLY,1388
6592,1,MONTHLY,1388
1060,6,MONTHLY,1388
473,73,MONTHLY,1388
1464,73,MONTHLY,1389
1819,55,WEEKLY,1389
2502,32,MONTHLY,1389
1888,6,MONTHLY,1389
6902,60,MONTHLY,1390
3877,59,MONTHLY,1390
2290,37,MONTHLY,1390
1330,68,MONTHLY,1390
9037,1,MONTHLY,1390
272,11,MONTHLY,1391
366,1,MONTHLY,1391
1226,1,MONTHLY,1391
2759,46,MONTHLY,1391
1176,19,MONTHLY,1392
1785,52,MONTHLY,1393
5912,45,MONTHLY,1393
199,70,MONTHLY,1394
778,68,MONTHLY,1394
3811,1,MONTHLY,1394
1855,34,MONTHLY,1395
224,15,MONTHLY,1395
281,1,MONTHLY,1395
9201,69,MONTHLY,1396
888,54,MONTHLY,1396
4715,8,MONTHLY,1396
3956,6,MONTHLY,1396
4375,39,MONTHLY,1396
2418,64,MONTHLY,1397
806,13,MONTHLY,1397
65,36,MONTHLY,1397
2279,2,WEEKLY,1398
1478,5,MONTHLY,1398
3228,29,MONTHLY,1398
221,19,MONTHLY,1398
3022,64,MONTHLY,1398
122,31,MONTHLY,1398
6265,5,MONTHLY,1400
1683,77,MONTHLY,1400
6440,1,MONTHLY,1400
926,36,MONTHLY,1400
2685,67,MONTHLY,1400
3557,72,MONTHLY,1401
1663,55,MONTHLY,1401
255,68,MONTHLY,1402
2193,44,MONTHLY,1402
9455,73,MONTHLY,1402
2130,46,MONTHLY,1403
714,23,MONTHLY,1403
3615,46,MONTHLY,1404
1324,42,MONTHLY,1404
431,18,MONTHLY,1404
11328,54,MONTHLY,1404
3626,51,MONTHLY,1404
1899,26,MONTHLY,1404
91,17,MONTHLY,1405
4753,1,MONTHLY,1406
9528,19,MONTHLY,1406
9333,36,MONTHLY,1407
2107,70,MONTHLY,1408
3224,55,MONTHLY,1409
829,59,MONTHLY,1409
511,14,MONTHLY,1409
3560,57,MONTHLY,1409
1555,34,MONTHLY,1409
2160,72,MONTHLY,1409
4383,73,MONTHLY,1409
2517,55,TRANSACTION,1409
3819,69,MONTHLY,1410
6157,34,MONTHLY,1410
1326,52,MONTHLY,1410
4286,43,MONTHLY,1410
3498,31,MONTHLY,1411
2258,3,MONTHLY,1411
3177,74,MONTHLY,1411
1638,6,WEEKLY,1411
3589,5,MONTHLY,1412
2967,38,MONTHLY,1412
3437,1,MONTHLY,1412
4102,60,MONTHLY,1412
2032,36,MONTHLY,1413
570,3,MONTHLY,1413
993,6,MONTHLY,1413
3884,1,MONTHLY,1413
3765,32,MONTHLY,1413
2385,60,MONTHLY,1414
63,22,MONTHLY,1415
1991,1,MONTHLY,1415
3291,45,MONTHLY,1415
3376,58,MONTHLY,1416
1260,5,MONTHLY,1416
1021,42,MONTHLY,1416
48,21,MONTHLY,1416
4069,38,MONTHLY,1416
3564,14,MONTHLY,1416
1320,58,MONTHLY,1417
530,54,MONTHLY,1418
508,74,MONTHLY,1418
341,28,MONTHLY,1418
3256,40,MONTHLY,1418
4033,57,MONTHLY,1418
5878,76,MONTHLY,1418
77,63,MONTHLY,1418
1546,15,MONTHLY,1419
2826,35,MONTHLY,1419
797,57,MONTHLY,1419
513,58,MONTHLY,1420
1549,21,MONTHLY,1420
3093,16,MONTHLY,1420
10905,32,MONTHLY,1420
2234,3,MONTHLY,1420
2285,36,MONTHLY,1420
3809,1,MONTHLY,1420
3517,26,MONTHLY,1421
2264,41,MONTHLY,1421
8688,66,MONTHLY,1421
546,8,MONTHLY,1422
3862,1,MONTHLY,1422
2898,54,MONTHLY,1422
3282,1,MONTHLY,1423
330,42,MONTHLY,1423
1242,74,TRANSACTION,1423
1393,1,MONTHLY,1423
2303,41,MONTHLY,1423
3708,64,MONTHLY,1423
209,37,MONTHLY,1423
8094,67,MONTHLY,1423
2601,70,MONTHLY,1423
7,60,MONTHLY,1423
1347,8,MONTHLY,1423
8523,54,MONTHLY,1424
2398,70,MONTHLY,1424
1712,44,MONTHLY,1424
1943,9,MONTHLY,1425
2090,40,MONTHLY,1425
2636,18,MONTHLY,1425
14,47,MONTHLY,1426
549,5,MONTHLY,1426
143,21,MONTHLY,1426
79,3,MONTHLY,1428
3799,74,MONTHLY,1428
1460,54,MONTHLY,1428
7745,2,MONTHLY,1428
1435,1,MONTHLY,1430
3507,9,MONTHLY,1430
712,72,MONTHLY,1430
10280,69,MONTHLY,1430
1754,52,MONTHLY,1430
805,10,MONTHLY,1431
3377,74,MONTHLY,1431
1296,50,MONTHLY,1431
2916,6,MONTHLY,1432
3018,34,MONTHLY,1432
249,28,MONTHLY,1432
3602,18,MONTHLY,1432
3856,45,MONTHLY,1432
2544,38,MONTHLY,1433
599,54,MONTHLY,1433
2590,47,MONTHLY,1433
2589,10,MONTHLY,1433
2545,1,MONTHLY,1433
1735,42,MONTHLY,1433
3312,30,MONTHLY,1433
2060,13,MONTHLY,1434
2115,8,MONTHLY,1434
24,74,MONTHLY,1434
1083,45,MONTHLY,1435
2286,70,MONTHLY,1435
7176,1,MONTHLY,1436
8225,50,MONTHLY,1436
664,1,MONTHLY,1437
5133,68,WEEKLY,1437
880,26,MONTHLY,1437
1482,38,MONTHLY,1437
3290,19,MONTHLY,1438
2963,31,MONTHLY,1438
1361,46,MONTHLY,1438
3430,9,MONTHLY,1439
11096,28,MONTHLY,1439
3090,1,MONTHLY,1439
5817,77,TRANSACTION,1439
1587,1,MONTHLY,1440
905,35,MONTHLY,1440
980,1,MONTHLY,1440
1218,1,MONTHLY,1441
561,11,MONTHLY,1441
4631,77,TRANSACTION,1441
1055,29,MONTHLY,1441
9153,9,MONTHLY,1441
1368,22,MONTHLY,1441
3452,63,MONTHLY,1442
3450,1,MONTHLY,1442
1557,66,MONTHLY,1442
1316,42,MONTHLY,1442
3893,42,MONTHLY,1442
2873,70,MONTHLY,1442
3962,54,MONTHLY,1442
2376,71,MONTHLY,1443
2995,51,MONTHLY,1443
3984,51,MONTHLY,1443
659,63,MONTHLY,1443
3137,39,MONTHLY,1444
505,64,MONTHLY,1445
1817,10,MONTHLY,1445
3125,37,MONTHLY,1445
2734,53,MONTHLY,1445
2386,12,MONTHLY,1446
3411,19,MONTHLY,1446
4794,72,MONTHLY,1447
2827,70,MONTHLY,1447
3024,1,MONTHLY,1447
1618,6,MONTHLY,1447
6510,74,MONTHLY,1447
7465,1,WEEKLY,1448
1362,1,MONTHLY,1448
3182,6,MONTHLY,1449
765,12,MONTHLY,1449
3412,31,MONTHLY,1449
2610,54,MONTHLY,1449
4454,63,MONTHLY,1450
595,20,MONTHLY,1450
1391,15,MONTHLY,1450
3438,35,MONTHLY,1450
1553,59,MONTHLY,1450
10645,2,MONTHLY,1450
2531,51,MONTHLY,1450
1081,64,MONTHLY,1450
2441,47,MONTHLY,1451
193,69,MONTHLY,1451
3390,12,WEEKLY,1451
3393,4,MONTHLY,1451
440,29,MONTHLY,1451
2356,34,WEEKLY,1452
333,73,MONTHLY,1452
1884,54,MONTHLY,1453
434,1,MONTHLY,1453
2875,19,MONTHLY,1453
2532,38,MONTHLY,1453
3029,42,MONTHLY,1453
2699,73,MONTHLY,1454
935,23,MONTHLY,1454
2777,62,MONTHLY,1454
1659,46,MONTHLY,1454
252,19,MONTHLY,1455
7045,51,MONTHLY,1455
3941,7,MONTHLY,1455
2761,1,MONTHLY,1455
7966,54,MONTHLY,1456
2408,26,MONTHLY,1456
592,23,MONTHLY,1456
1195,42,MONTHLY,1456
2261,1,WEEKLY,1456
8341,64,MONTHLY,1456
6706,38,MONTHLY,1457
2507,62,MONTHLY,1457
3387,25,WEEKLY,1457
3991,1,MONTHLY,1457
1056,1,WEEKLY,1457
2852,70,MONTHLY,1458
3043,1,MONTHLY,1458
10404,1,MONTHLY,1459
528,17,MONTHLY,1459
9424,54,MONTHLY,1459
3190,1,MONTHLY,1459
1390,69,MONTHLY,1459
1988,72,MONTHLY,1459
2362,16,MONTHLY,1459
2064,54,MONTHLY,1459
2689,70,MONTHLY,1461
9730,54,MONTHLY,1461
1387,67,MONTHLY,1461
2637,70,MONTHLY,1461
1221,45,MONTHLY,1462
1860,70,MONTHLY,1462
3540,18,MONTHLY,1463
263,64,WEEKLY,1463
4660,63,MONTHLY,1463
294,7,MONTHLY,1465
4354,38,MONTHLY,1468
3639,4,MONTHLY,1468
1677,69,MONTHLY,1468
2653,66,MONTHLY,1468
3870,38,MONTHLY,1468
17,1,MONTHLY,1468
537,34,MONTHLY,1468
10493,12,MONTHLY,1469
2964,72,MONTHLY,1469
752,23,MONTHLY,1470
6064,49,MONTHLY,1471
2981,46,MONTHLY,1471
3527,44,MONTHLY,1471
3005,42,TRANSACTION,1471
11244,33,MONTHLY,1472
3470,8,MONTHLY,1472
3110,48,MONTHLY,1472
2300,36,MONTHLY,1473
10148,34,MONTHLY,1473
1707,75,MONTHLY,1473
512,68,MONTHLY,1474
9031,47,MONTHLY,1475
3375,9,MONTHLY,1475
2571,61,MONTHLY,1475
3304,36,MONTHLY,1476
3908,13,MONTHLY,1476
9549,4,MONTHLY,1477
4534,63,MONTHLY,1478
872,27,MONTHLY,1478
2854,1,MONTHLY,1478
2696,1,MONTHLY,1479
1214,39,MONTHLY,1479
1262,29,MONTHLY,1479
8320,51,MONTHLY,1479
3910,10,MONTHLY,1479
364,1,MONTHLY,1480
480,23,MONTHLY,1481
2535,61,MONTHLY,1481
9179,28,MONTHLY,1481
2299,1,MONTHLY,1481
6138,54,MONTHLY,1482
1840,21,MONTHLY,1482
3471,63,MONTHLY,1482
1651,34,MONTHLY,1483
320,47,MONTHLY,1483
3961,52,MONTHLY,1484
3379,63,MONTHLY,1484
4052,36,WEEKLY,1485
3964,25,MONTHLY,1485
3681,70,MONTHLY,1485
2229,1,MONTHLY,1487
8742,70,MONTHLY,1488
52,16,MONTHLY,1489
1853,7,MONTHLY,1489
3861,2,MONTHLY,1490
3067,46,MONTHLY,1490
3659,54,MONTHLY,1492
1356,39,MONTHLY,1492
1656,47,MONTHLY,1492
2103,48,MONTHLY,1492
1854,32,MONTHLY,1493
910,1,MONTHLY,1494
3794,20,MONTHLY,1494
3546,55,MONTHLY,1494
605,65,MONTHLY,1495
3990,77,MONTHLY,1495
2021,69,MONTHLY,1496
11231,1,MONTHLY,1496
4266,54,MONTHLY,1496
2455,30,MONTHLY,1497
3633,18,MONTHLY,1497
4026,58,MONTHLY,1497
3620,14,MONTHLY,1497
4550,56,MONTHLY,1497
1616,22,MONTHLY,1498
1498,62,WEEKLY,1498
598,1,MONTHLY,1499
2262,13,MONTHLY,1499
2126,1,MONTHLY,1500
1418,35,MONTHLY,1500
2537,27,MONTHLY,1500
159,70,MONTHLY,1502
11141,1,WEEKLY,1502
2477,11,MONTHLY,1502
1182,8,MONTHLY,1502
130,54,MONTHLY,1503
828,1,MONTHLY,1503
2042,31,MONTHLY,1503
4358,5,MONTHLY,1503
3565,30,MONTHLY,1503
796,1,MONTHLY,1504
2381,1,MONTHLY,1504
1430,26,MONTHLY,1504
2085,25,MONTHLY,1504
3059,1,MONTHLY,1506
3959,1,WEEKLY,1506
1068,52,MONTHLY,1506
10915,25,WEEKLY,1506
729,14,MONTHLY,1506
1141,28,MONTHLY,1507
1264,1,MONTHLY,1507
351,50,MONTHLY,1508
424,12,MONTHLY,1508
1037,1,MONTHLY,1509
2656,1,MONTHLY,1509
5445,72,MONTHLY,1510
3188,24,MONTHLY,1511
3236,52,MONTHLY,1511
2766,31,MONTHLY,1511
1447,65,MONTHLY,1511
3331,16,MONTHLY,1511
4268,77,MONTHLY,1511
1524,6,MONTHLY,1511
4746,54,MONTHLY,1512
3337,58,TRANSACTION,1513
323,52,MONTHLY,1514
2016,1,MONTHLY,1514
226,70,MONTHLY,1514
5180,54,MONTHLY,1515
1619,38,MONTHLY,1515
2661,1,MONTHLY,1516
1818,54,MONTHLY,1516
2937,1,MONTHLY,1516
2194,54,MONTHLY,1516
1336,5,MONTHLY,1517
2325,55,MONTHLY,1517
292,49,MONTHLY,1517
2797,74,MONTHLY,1517
1736,74,MONTHLY,1517
2405,64,MONTHLY,1518
2415,16,MONTHLY,1518
3851,1,MONTHLY,1518
2782,1,MONTHLY,1518
195,70,MONTHLY,1518
2380,46,MONTHLY,1518
1928,70,MONTHLY,1521
3242,28,MONTHLY,1521
3541,70,MONTHLY,1521
3652,36,MONTHLY,1521
2024,20,MONTHLY,1521
919,62,MONTHLY,1522
1096,34,MONTHLY,1522
1215,65,MONTHLY,1523
6306,64,MONTHLY,1523
2089,29,WEEKLY,1524
850,25,MONTHLY,1526
1668,62,MONTHLY,1526
2224,46,TRANSACTION,1527
3574,72,MONTHLY,1527
6061,1,MONTHLY,1527
2270,14,MONTHLY,1527
214,22,MONTHLY,1528
3031,51,MONTHLY,1529
1746,1,MONTHLY,1530
64,64,MONTHLY,1530
3842,1,MONTHLY,1531
3971,75,MONTHLY,1532
405,55,MONTHLY,1532
600,46,MONTHLY,1532
1740,57,MONTHLY,1532
2672,59,MONTHLY,1533
114,60,MONTHLY,1533
2760,10,MONTHLY,1533
2597,31,MONTHLY,1535
2908,61,MONTHLY,1535
191,41,MONTHLY,1536
2354,7,MONTHLY,1536
3782,9,WEEKLY,1536
3328,1,MONTHLY,1536
3083,66,MONTHLY,1537
1199,50,MONTHLY,1537
10652,1,MONTHLY,1537
2690,66,MONTHLY,1538
2495,70,MONTHLY,1538
8505,70,MONTHLY,1539
304,4,MONTHLY,1539
8926,1,MONTHLY,1540
578,28,WEEKLY,1540
1363,11,MONTHLY,1542
1165,44,MONTHLY,1542
85,68,MONTHLY,1542
749,38,MONTHLY,1542
8026,36,MONTHLY,1542
3332,17,MONTHLY,1544
3739,1,MONTHLY,1544
1907,1,MONTHLY,1544
1976,26,MONTHLY,1544
3658,24,MONTHLY,1544
3581,66,MONTHLY,1545
1466,69,WEEKLY,1545
3176,26,MONTHLY,1545
1459,12,MONTHLY,1545
1321,60,MONTHLY,1546
2966,33,MONTHLY,1546
157,11,MONTHLY,1547
2158,38,MONTHLY,1548
2843,30,MONTHLY,1548
3266,14,MONTHLY,1548
2048,76,MONTHLY,1549
442,54,MONTHLY,1549
3885,51,MONTHLY,1551
1863,62,MONTHLY,1551
9167,56,MONTHLY,1552
2874,32,MONTHLY,1552
3695,30,MONTHLY,1552
10068,1,MONTHLY,1552
2725,52,MONTHLY,1552
2899,40,MONTHLY,1553
144,10,WEEKLY,1553
1933,35,MONTHLY,1554
1034,73,MONTHLY,1554
49,1,MONTHLY,1556
1594,15,MONTHLY,1556
1138,41,MONTHLY,1557
3544,33,MONTHLY,1557
1636,53,MONTHLY,1558
10812,16,MONTHLY,1558
2165,51,MONTHLY,1558
3460,16,MONTHLY,1558
4208,1,MONTHLY,1558
2954,1,MONTHLY,1558
843,6,MONTHLY,1559
2901,1,MONTHLY,1559
1734,37,MONTHLY,1560
2466,39,MONTHLY,1561
476,69,MONTHLY,1561
1407,19,TRANSACTION,1561
1598,15,MONTHLY,1562
2166,71,MONTHLY,1562
1259,72,MONTHLY,1562
927,69,MONTHLY,1562
2575,72,MONTHLY,1563
4467,17,WEEKLY,1563
1253,5,MONTHLY,1563
1281,8,MONTHLY,1564
1915,2,MONTHLY,1564
3716,1,MONTHLY,1564
1560,62,MONTHLY,1564
4725,73,MONTHLY,1564
1665,73,MONTHLY,1565
12,21,MONTHLY,1565
3398,43,MONTHLY,1565
4475,72,MONTHLY,1566
2586,57,MONTHLY,1566
189,76,MONTHLY,1566
3077,64,MONTHLY,1566
3634,21,MONTHLY,1566
3897,13,MONTHLY,1566
2055,37,MONTHLY,1567
3012,49,MONTHLY,1568
1035,73,MONTHLY,1568
1687,23,MONTHLY,1568
407,72,WEEKLY,1568
2744,70,WEEKLY,1569
3194,11,MONTHLY,1569
109,53,MONTHLY,1570
1198,70,MONTHLY,1570
3830,56,MONTHLY,1570
3692,70,MONTHLY,1571
3217,75,TRANSACTION,1573
453,75,MONTHLY,1574
2539,24,MONTHLY,1574
794,63,MONTHLY,1574
636,75,MONTHLY,1574
309,14,MONTHLY,1575
873,73,MONTHLY,1576
589,1,MONTHLY,1576
9484,5,MONTHLY,1576
3052,44,MONTHLY,1576
10134,22,MONTHLY,1576
3846,61,MONTHLY,1577
912,65,MONTHLY,1577
2080,74,MONTHLY,1577
2857,19,MONTHLY,1578
647,1,MONTHLY,1578
2952,65,MONTHLY,1578
240,72,MONTHLY,1578
1693,1,TRANSACTION,1579
2612,1,MONTHLY,1579
3104,1,MONTHLY,1579
1488,25,MONTHLY,1579
2451,54,MONTHLY,1579
10257,27,MONTHLY,1581
1024,19,MONTHLY,1582
2173,64,MONTHLY,1582
98,55,MONTHLY,1582
3119,33,MONTHLY,1582
1230,1,MONTHLY,1583
2594,19,TRANSACTION,1583
3773,10,MONTHLY,1584
3635,10,MONTHLY,1584
293,1,MONTHLY,1584
1178,41,MONTHLY,1584
3988,23,MONTHLY,1584
2816,74,MONTHLY,1584
722,38,TRANSACTION,1584
2184,6,MONTHLY,1587
10022,1,MONTHLY,1587
1385,53,MONTHLY,1588
